datetime,heartrate
30/01/22 4:32,73
30/01/22 4:33,69
30/01/22 4:34,68
30/01/22 4:35,66
30/01/22 4:36,64
30/01/22 4:37,62
30/01/22 4:38,65
30/01/22 4:39,66
30/01/22 4:40,67
30/01/22 4:41,69
30/01/22 4:42,63
30/01/22 4:43,60
30/01/22 4:44,63
30/01/22 4:45,65
30/01/22 4:46,63
30/01/22 4:47,62
30/01/22 4:48,66
30/01/22 4:49,70
30/01/22 4:50,67
30/01/22 4:51,62
30/01/22 4:52,64
30/01/22 4:53,64
30/01/22 4:54,66
30/01/22 4:55,67
30/01/22 4:56,62
30/01/22 4:57,64
30/01/22 4:58,63
30/01/22 4:59,64
30/01/22 5:00,65
30/01/22 5:01,64
30/01/22 5:02,65
30/01/22 5:03,66
30/01/22 5:04,62
30/01/22 5:05,63
30/01/22 5:06,65
30/01/22 5:07,67
30/01/22 5:08,72
30/01/22 5:09,75
30/01/22 5:10,70
30/01/22 5:11,65
30/01/22 5:12,68
30/01/22 5:13,69
30/01/22 5:14,68
30/01/22 5:15,68
30/01/22 5:16,68
30/01/22 5:17,70
30/01/22 5:18,76
30/01/22 5:19,77
30/01/22 5:20,78
30/01/22 5:21,77
30/01/22 5:22,71
30/01/22 5:23,68
30/01/22 5:24,68
30/01/22 5:25,70
30/01/22 5:26,69
30/01/22 5:27,71
30/01/22 5:28,74
30/01/22 5:29,70
30/01/22 5:30,67
30/01/22 5:31,66
30/01/22 5:32,68
30/01/22 5:33,70
30/01/22 5:34,70
30/01/22 5:35,73
30/01/22 5:36,69
30/01/22 5:37,66
30/01/22 5:38,70
30/01/22 5:39,73
30/01/22 5:40,75
30/01/22 5:41,72
30/01/22 5:42,74
30/01/22 5:43,78
30/01/22 5:44,79
30/01/22 5:45,79
30/01/22 5:46,81
30/01/22 5:47,82
30/01/22 5:48,74
30/01/22 5:49,74
30/01/22 5:50,72
30/01/22 5:51,69
30/01/22 5:52,70
30/01/22 5:53,67
30/01/22 5:54,67
30/01/22 5:55,67
30/01/22 5:56,67
30/01/22 5:57,67
30/01/22 5:58,67
30/01/22 5:59,68
30/01/22 6:00,67
30/01/22 6:01,67
30/01/22 6:02,66
30/01/22 6:03,66
30/01/22 6:04,70
30/01/22 6:05,66
30/01/22 6:06,68
30/01/22 6:07,64
30/01/22 6:08,64
30/01/22 6:09,64
30/01/22 6:10,63
30/01/22 6:11,63
30/01/22 6:12,71
30/01/22 6:13,71
30/01/22 6:14,71
30/01/22 6:15,66
30/01/22 6:16,66
30/01/22 6:17,66
30/01/22 6:18,71
30/01/22 6:19,69
30/01/22 6:20,70
30/01/22 6:21,70
30/01/22 6:22,68
30/01/22 6:23,68
30/01/22 6:24,69
30/01/22 6:25,72
30/01/22 6:26,69
30/01/22 6:27,72
30/01/22 6:28,67
30/01/22 6:29,67
30/01/22 6:30,65
30/01/22 6:31,65
30/01/22 6:32,69
30/01/22 6:33,65
30/01/22 6:34,65
30/01/22 6:35,65
30/01/22 6:36,65
30/01/22 6:37,65
30/01/22 6:38,65
30/01/22 6:39,67
30/01/22 6:40,65
30/01/22 6:41,65
30/01/22 6:42,65
30/01/22 6:43,67
30/01/22 6:44,65
30/01/22 6:45,66
30/01/22 6:46,72
30/01/22 6:47,71
30/01/22 6:48,66
30/01/22 6:49,68
30/01/22 6:50,62
30/01/22 6:51,67
30/01/22 6:52,70
30/01/22 6:53,69
30/01/22 6:54,71
30/01/22 6:55,68
30/01/22 6:56,64
30/01/22 6:57,68
30/01/22 6:58,69
30/01/22 6:59,74
30/01/22 7:00,68
30/01/22 7:01,71
30/01/22 7:02,68
30/01/22 7:03,66
30/01/22 7:04,64
30/01/22 7:05,65
30/01/22 7:06,66
30/01/22 7:07,67
30/01/22 7:08,70
30/01/22 7:09,72
30/01/22 7:10,72
30/01/22 7:11,66
30/01/22 7:12,67
30/01/22 7:13,70
30/01/22 7:14,70
30/01/22 7:15,70
30/01/22 7:16,69
30/01/22 7:17,66
30/01/22 7:18,65
30/01/22 7:19,65
30/01/22 7:20,69
30/01/22 7:21,70
30/01/22 7:22,68
30/01/22 7:23,66
30/01/22 7:24,66
30/01/22 7:25,68
30/01/22 7:26,64
30/01/22 7:27,71
30/01/22 7:28,70
30/01/22 7:29,69
30/01/22 7:30,70
30/01/22 7:31,67
30/01/22 7:32,69
30/01/22 7:33,70
30/01/22 7:34,71
30/01/22 7:35,69
30/01/22 7:36,72
30/01/22 7:37,71
30/01/22 7:38,73
30/01/22 7:39,72
30/01/22 7:40,71
30/01/22 7:41,72
30/01/22 7:42,72
30/01/22 7:43,71
30/01/22 7:44,72
30/01/22 7:45,72
30/01/22 7:46,72
30/01/22 7:47,72
30/01/22 7:48,70
30/01/22 7:49,71
30/01/22 7:50,71
30/01/22 7:51,73
30/01/22 7:52,71
30/01/22 7:53,73
30/01/22 7:54,73
30/01/22 7:55,73
30/01/22 7:56,74
30/01/22 7:57,74
30/01/22 7:58,75
30/01/22 7:59,75
30/01/22 8:00,75
30/01/22 8:01,76
30/01/22 8:02,78
30/01/22 8:03,76
30/01/22 8:04,75
30/01/22 8:05,76
30/01/22 8:06,76
30/01/22 8:07,76
30/01/22 8:08,73
30/01/22 8:09,75
30/01/22 8:10,77
30/01/22 8:11,77
30/01/22 8:12,73
30/01/22 8:13,74
30/01/22 8:14,73
30/01/22 8:15,75
30/01/22 8:16,74
30/01/22 8:17,72
30/01/22 8:18,74
30/01/22 8:19,73
30/01/22 8:20,76
30/01/22 8:21,73
30/01/22 8:22,73
30/01/22 8:23,70
30/01/22 8:24,69
30/01/22 8:25,72
30/01/22 8:26,74
30/01/22 8:27,77
30/01/22 8:28,75
30/01/22 8:29,74
30/01/22 8:30,72
30/01/22 8:31,72
30/01/22 8:32,72
30/01/22 8:33,74
30/01/22 8:34,73
30/01/22 8:35,73
30/01/22 8:36,76
30/01/22 8:37,75
30/01/22 8:38,70
30/01/22 8:39,70
30/01/22 8:40,77
30/01/22 8:41,75
30/01/22 8:42,79
30/01/22 8:43,81
30/01/22 8:44,76
30/01/22 8:45,77
30/01/22 8:46,79
30/01/22 8:47,81
30/01/22 8:48,76
30/01/22 8:49,77
30/01/22 8:50,75
30/01/22 8:51,78
30/01/22 8:52,77
30/01/22 8:53,76
30/01/22 8:54,75
30/01/22 8:55,75
30/01/22 8:56,76
30/01/22 8:57,78
30/01/22 8:58,75
30/01/22 8:59,77
30/01/22 9:00,79
30/01/22 9:01,78
30/01/22 9:02,75
30/01/22 9:03,75
30/01/22 9:04,76
30/01/22 9:05,77
30/01/22 9:06,81
30/01/22 9:07,82
30/01/22 9:08,82
30/01/22 9:09,80
30/01/22 9:10,81
30/01/22 9:11,83
30/01/22 9:12,84
30/01/22 9:13,80
30/01/22 9:14,78
30/01/22 9:15,79
30/01/22 9:16,79
30/01/22 9:17,
30/01/22 9:18,
30/01/22 9:19,
30/01/22 9:20,70
30/01/22 9:21,
30/01/22 9:22,
30/01/22 9:23,
30/01/22 9:24,
30/01/22 9:25,
30/01/22 9:26,
30/01/22 9:27,
30/01/22 9:28,
30/01/22 9:29,
30/01/22 9:30,
30/01/22 9:31,
30/01/22 9:32,
30/01/22 9:33,
30/01/22 9:34,
30/01/22 9:35,
30/01/22 9:36,
30/01/22 9:37,
30/01/22 9:38,
30/01/22 9:39,
30/01/22 9:40,
30/01/22 9:41,
30/01/22 9:42,
30/01/22 9:43,
30/01/22 9:44,
30/01/22 9:45,
30/01/22 9:46,
30/01/22 9:47,
30/01/22 9:48,
30/01/22 9:49,
30/01/22 9:50,
30/01/22 9:51,70
30/01/22 9:52,
30/01/22 9:53,
30/01/22 9:54,
30/01/22 9:55,
30/01/22 9:56,
30/01/22 9:57,
30/01/22 9:58,
30/01/22 9:59,
30/01/22 10:00,
30/01/22 10:01,
30/01/22 10:02,
30/01/22 10:03,
30/01/22 10:04,
30/01/22 10:05,
30/01/22 10:06,
30/01/22 10:07,
30/01/22 10:08,
30/01/22 10:09,
30/01/22 10:10,
30/01/22 10:11,
30/01/22 10:12,
30/01/22 10:13,
30/01/22 10:14,
30/01/22 10:15,
30/01/22 10:16,
30/01/22 10:17,
30/01/22 10:18,
30/01/22 10:19,
30/01/22 10:20,
30/01/22 10:21,
30/01/22 10:22,
30/01/22 10:23,
30/01/22 10:24,
30/01/22 10:25,
30/01/22 10:26,
30/01/22 10:27,
30/01/22 10:28,
30/01/22 10:29,
30/01/22 10:30,
30/01/22 10:31,
30/01/22 10:32,
30/01/22 10:33,
30/01/22 10:34,
30/01/22 10:35,
30/01/22 10:36,
30/01/22 10:37,
30/01/22 10:38,
30/01/22 10:39,
30/01/22 10:40,
30/01/22 10:41,
30/01/22 10:42,
30/01/22 10:43,82
30/01/22 10:44,89
30/01/22 10:45,88
30/01/22 10:46,86
30/01/22 10:47,81
30/01/22 10:48,80
30/01/22 10:49,80
30/01/22 10:50,80
30/01/22 10:51,82
30/01/22 10:52,85
30/01/22 10:53,81
30/01/22 10:54,81
30/01/22 10:55,83
30/01/22 10:56,87
30/01/22 10:57,88
30/01/22 10:58,87
30/01/22 10:59,89
30/01/22 11:00,87
30/01/22 11:01,83
30/01/22 11:02,83
30/01/22 11:03,74
30/01/22 11:04,74
30/01/22 11:05,87
30/01/22 11:06,88
30/01/22 11:07,87
30/01/22 11:08,97
30/01/22 11:09,100
30/01/22 11:10,106
30/01/22 11:11,105
30/01/22 11:12,95
30/01/22 11:13,86
30/01/22 11:14,82
30/01/22 11:15,92
30/01/22 11:16,101
30/01/22 11:17,98
30/01/22 11:18,98
30/01/22 11:19,89
30/01/22 11:20,90
30/01/22 11:21,93
30/01/22 11:22,94
30/01/22 11:23,93
30/01/22 11:24,95
30/01/22 11:25,93
30/01/22 11:26,94
30/01/22 11:27,96
30/01/22 11:28,97
30/01/22 11:29,94
30/01/22 11:30,96
30/01/22 11:31,92
30/01/22 11:32,89
30/01/22 11:33,91
30/01/22 11:34,88
30/01/22 11:35,86
30/01/22 11:36,89
30/01/22 11:37,85
30/01/22 11:38,87
30/01/22 11:39,84
30/01/22 11:40,87
30/01/22 11:41,89
30/01/22 11:42,87
30/01/22 11:43,83
30/01/22 11:44,82
30/01/22 11:45,83
30/01/22 11:46,80
30/01/22 11:47,80
30/01/22 11:48,80
30/01/22 11:49,80
30/01/22 11:50,83
30/01/22 11:51,81
30/01/22 11:52,84
30/01/22 11:53,85
30/01/22 11:54,79
30/01/22 11:55,82
30/01/22 11:56,84
30/01/22 11:57,80
30/01/22 11:58,86
30/01/22 11:59,86
30/01/22 12:00,82
30/01/22 12:01,92
30/01/22 12:02,96
30/01/22 12:03,95
30/01/22 12:04,102
30/01/22 12:05,117
30/01/22 12:06,116
30/01/22 12:07,116
30/01/22 12:08,107
30/01/22 12:09,85
30/01/22 12:10,86
30/01/22 12:11,87
30/01/22 12:12,89
30/01/22 12:13,98
30/01/22 12:14,106
30/01/22 12:15,104
30/01/22 12:16,99
30/01/22 12:17,98
30/01/22 12:18,98
30/01/22 12:19,97
30/01/22 12:20,96
30/01/22 12:21,95
30/01/22 12:22,98
30/01/22 12:23,99
30/01/22 12:24,88
30/01/22 12:25,80
30/01/22 12:26,100
30/01/22 12:27,110
30/01/22 12:28,113
30/01/22 12:29,106
30/01/22 12:30,99
30/01/22 12:31,98
30/01/22 12:32,97
30/01/22 12:33,100
30/01/22 12:34,101
30/01/22 12:35,100
30/01/22 12:36,100
30/01/22 12:37,96
30/01/22 12:38,97
30/01/22 12:39,96
30/01/22 12:40,97
30/01/22 12:41,96
30/01/22 12:42,95
30/01/22 12:43,95
30/01/22 12:44,95
30/01/22 12:45,97
30/01/22 12:46,95
30/01/22 12:47,96
30/01/22 12:48,97
30/01/22 12:49,96
30/01/22 12:50,94
30/01/22 12:51,97
30/01/22 12:52,97
30/01/22 12:53,96
30/01/22 12:54,93
30/01/22 12:55,96
30/01/22 12:56,98
30/01/22 12:57,103
30/01/22 12:58,102
30/01/22 12:59,101
30/01/22 13:00,101
30/01/22 13:01,101
30/01/22 13:02,101
30/01/22 13:03,101
30/01/22 13:04,100
30/01/22 13:05,102
30/01/22 13:06,103
30/01/22 13:07,105
30/01/22 13:08,109
30/01/22 13:09,109
30/01/22 13:10,118
30/01/22 13:11,112
30/01/22 13:12,103
30/01/22 13:13,100
30/01/22 13:14,111
30/01/22 13:15,107
30/01/22 13:16,103
30/01/22 13:17,96
30/01/22 13:18,102
30/01/22 13:19,101
30/01/22 13:20,103
30/01/22 13:21,104
30/01/22 13:22,104
30/01/22 13:23,104
30/01/22 13:24,105
30/01/22 13:25,103
30/01/22 13:26,102
30/01/22 13:27,104
30/01/22 13:28,107
30/01/22 13:29,103
30/01/22 13:30,103
30/01/22 13:31,102
30/01/22 13:32,102
30/01/22 13:33,112
30/01/22 13:34,106
30/01/22 13:35,105
30/01/22 13:36,104
30/01/22 13:37,104
30/01/22 13:38,104
30/01/22 13:39,105
30/01/22 13:40,104
30/01/22 13:41,103
30/01/22 13:42,105
30/01/22 13:43,106
30/01/22 13:44,106
30/01/22 13:45,105
30/01/22 13:46,105
30/01/22 13:47,105
30/01/22 13:48,104
30/01/22 13:49,102
30/01/22 13:50,100
30/01/22 13:51,103
30/01/22 13:52,103
30/01/22 13:53,103
30/01/22 13:54,107
30/01/22 13:55,104
30/01/22 13:56,100
30/01/22 13:57,105
30/01/22 13:58,105
30/01/22 13:59,105
30/01/22 14:00,105
30/01/22 14:01,105
30/01/22 14:02,105
30/01/22 14:03,106
30/01/22 14:04,105
30/01/22 14:05,104
30/01/22 14:06,104
30/01/22 14:07,103
30/01/22 14:08,101
30/01/22 14:09,98
30/01/22 14:10,102
30/01/22 14:11,103
30/01/22 14:12,101
30/01/22 14:13,103
30/01/22 14:14,102
30/01/22 14:15,102
30/01/22 14:16,100
30/01/22 14:17,101
30/01/22 14:18,101
30/01/22 14:19,100
30/01/22 14:20,100
30/01/22 14:21,99
30/01/22 14:22,98
30/01/22 14:23,97
30/01/22 14:24,99
30/01/22 14:25,100
30/01/22 14:26,100
30/01/22 14:27,101
30/01/22 14:28,101
30/01/22 14:29,101
30/01/22 14:30,102
30/01/22 14:31,101
30/01/22 14:32,98
30/01/22 14:33,99
30/01/22 14:34,99
30/01/22 14:35,98
30/01/22 14:36,95
30/01/22 14:37,97
30/01/22 14:38,98
30/01/22 14:39,100
30/01/22 14:40,99
30/01/22 14:41,101
30/01/22 14:42,103
30/01/22 14:43,101
30/01/22 14:44,100
30/01/22 14:45,101
30/01/22 14:46,100
30/01/22 14:47,102
30/01/22 14:48,104
30/01/22 14:49,103
30/01/22 14:50,96
30/01/22 14:51,101
30/01/22 14:52,100
30/01/22 14:53,97
30/01/22 14:54,98
30/01/22 14:55,97
30/01/22 14:56,96
30/01/22 14:57,86
30/01/22 14:58,99
30/01/22 14:59,99
30/01/22 15:00,99
30/01/22 15:01,99
30/01/22 15:02,103
30/01/22 15:03,104
30/01/22 15:04,100
30/01/22 15:05,100
30/01/22 15:06,101
30/01/22 15:07,101
30/01/22 15:08,101
30/01/22 15:09,110
30/01/22 15:10,107
30/01/22 15:11,110
30/01/22 15:12,116
30/01/22 15:13,116
30/01/22 15:14,119
30/01/22 15:15,115
30/01/22 15:16,117
30/01/22 15:17,128
30/01/22 15:18,120
30/01/22 15:19,118
30/01/22 15:20,114
30/01/22 15:21,116
30/01/22 15:22,115
30/01/22 15:23,124
30/01/22 15:24,125
30/01/22 15:25,128
30/01/22 15:26,122
30/01/22 15:27,118
30/01/22 15:28,110
30/01/22 15:29,65
30/01/22 15:30,117
30/01/22 15:31,142
30/01/22 15:32,133
30/01/22 15:33,123
30/01/22 15:34,111
30/01/22 15:35,107
30/01/22 15:36,101
30/01/22 15:37,99
30/01/22 15:38,96
30/01/22 15:39,100
30/01/22 15:40,101
30/01/22 15:41,106
30/01/22 15:42,107
30/01/22 15:43,110
30/01/22 15:44,120
30/01/22 15:45,121
30/01/22 15:46,120
30/01/22 15:47,118
30/01/22 15:48,119
30/01/22 15:49,118
30/01/22 15:50,113
30/01/22 15:51,117
30/01/22 15:52,75
30/01/22 15:53,81
30/01/22 15:54,115
30/01/22 15:55,125
30/01/22 15:56,136
30/01/22 15:57,125
30/01/22 15:58,121
30/01/22 15:59,124
30/01/22 16:00,122
30/01/22 16:01,116
30/01/22 16:02,118
30/01/22 16:03,118
30/01/22 16:04,119
30/01/22 16:05,121
30/01/22 16:06,122
30/01/22 16:07,123
30/01/22 16:08,125
30/01/22 16:09,122
30/01/22 16:10,122
30/01/22 16:11,122
30/01/22 16:12,118
30/01/22 16:13,114
30/01/22 16:14,109
30/01/22 16:15,116
30/01/22 16:16,120
30/01/22 16:17,114
30/01/22 16:18,117
30/01/22 16:19,119
30/01/22 16:20,115
30/01/22 16:21,114
30/01/22 16:22,112
30/01/22 16:23,110
30/01/22 16:24,111
30/01/22 16:25,112
30/01/22 16:26,112
30/01/22 16:27,111
30/01/22 16:28,110
30/01/22 16:29,110
30/01/22 16:30,112
30/01/22 16:31,111
30/01/22 16:32,110
30/01/22 16:33,108
30/01/22 16:34,108
30/01/22 16:35,111
30/01/22 16:36,110
30/01/22 16:37,108
30/01/22 16:38,108
30/01/22 16:39,120
30/01/22 16:40,118
30/01/22 16:41,117
30/01/22 16:42,114
30/01/22 16:43,115
30/01/22 16:44,117
30/01/22 16:45,104
30/01/22 16:46,90
30/01/22 16:47,103
30/01/22 16:48,120
30/01/22 16:49,116
30/01/22 16:50,113
30/01/22 16:51,114
30/01/22 16:52,110
30/01/22 16:53,110
30/01/22 16:54,111
30/01/22 16:55,108
30/01/22 16:56,109
30/01/22 16:57,112
30/01/22 16:58,106
30/01/22 16:59,99
30/01/22 17:00,101
30/01/22 17:01,102
30/01/22 17:02,109
30/01/22 17:03,118
30/01/22 17:04,111
30/01/22 17:05,107
30/01/22 17:06,106
30/01/22 17:07,105
30/01/22 17:08,105
30/01/22 17:09,105
30/01/22 17:10,108
30/01/22 17:11,109
30/01/22 17:12,114
30/01/22 17:13,113
30/01/22 17:14,109
30/01/22 17:15,110
30/01/22 17:16,107
30/01/22 17:17,107
30/01/22 17:18,108
30/01/22 17:19,107
30/01/22 17:20,108
30/01/22 17:21,106
30/01/22 17:22,105
30/01/22 17:23,106
30/01/22 17:24,104
30/01/22 17:25,106
30/01/22 17:26,105
30/01/22 17:27,106
30/01/22 17:28,106
30/01/22 17:29,105
30/01/22 17:30,105
30/01/22 17:31,108
30/01/22 17:32,105
30/01/22 17:33,105
30/01/22 17:34,101
30/01/22 17:35,101
30/01/22 17:36,101
30/01/22 17:37,100
30/01/22 17:38,101
30/01/22 17:39,100
30/01/22 17:40,100
30/01/22 17:41,102
30/01/22 17:42,105
30/01/22 17:43,104
30/01/22 17:44,101
30/01/22 17:45,105
30/01/22 17:46,106
30/01/22 17:47,102
30/01/22 17:48,105
30/01/22 17:49,107
30/01/22 17:50,107
30/01/22 17:51,106
30/01/22 17:52,102
30/01/22 17:53,103
30/01/22 17:54,104
30/01/22 17:55,104
30/01/22 17:56,102
30/01/22 17:57,101
30/01/22 17:58,106
30/01/22 17:59,108
30/01/22 18:00,111
30/01/22 18:01,109
30/01/22 18:02,101
30/01/22 18:03,93
30/01/22 18:04,90
30/01/22 18:05,97
30/01/22 18:06,99
30/01/22 18:07,98
30/01/22 18:08,109
30/01/22 18:09,106
30/01/22 18:10,110
30/01/22 18:11,112
30/01/22 18:12,113
30/01/22 18:13,116
30/01/22 18:14,110
30/01/22 18:15,111
30/01/22 18:16,109
30/01/22 18:17,108
30/01/22 18:18,108
30/01/22 18:19,110
30/01/22 18:20,110
30/01/22 18:21,109
30/01/22 18:22,107
30/01/22 18:23,108
30/01/22 18:24,113
30/01/22 18:25,112
30/01/22 18:26,114
30/01/22 18:27,111
30/01/22 18:28,108
30/01/22 18:29,108
30/01/22 18:30,109
30/01/22 18:31,109
30/01/22 18:32,108
30/01/22 18:33,108
30/01/22 18:34,72
30/01/22 18:35,61
30/01/22 18:36,64
30/01/22 18:37,74
30/01/22 18:38,87
30/01/22 18:39,85
30/01/22 18:40,58
30/01/22 18:41,61
30/01/22 18:42,67
30/01/22 18:43,70
30/01/22 18:44,76
30/01/22 18:45,74
30/01/22 18:46,73
30/01/22 18:47,76
30/01/22 18:48,91
30/01/22 18:49,100
30/01/22 18:50,111
30/01/22 18:51,99
30/01/22 18:52,81
30/01/22 18:53,88
30/01/22 18:54,90
30/01/22 18:55,87
30/01/22 18:56,122
30/01/22 18:57,121
30/01/22 18:58,117
30/01/22 18:59,117
30/01/22 19:00,113
30/01/22 19:01,114
30/01/22 19:02,110
30/01/22 19:03,112
30/01/22 19:04,114
30/01/22 19:05,115
30/01/22 19:06,107
30/01/22 19:07,101
30/01/22 19:08,102
30/01/22 19:09,104
30/01/22 19:10,108
30/01/22 19:11,105
30/01/22 19:12,108
30/01/22 19:13,115
30/01/22 19:14,112
30/01/22 19:15,113
30/01/22 19:16,112
30/01/22 19:17,113
30/01/22 19:18,111
30/01/22 19:19,110
30/01/22 19:20,111
30/01/22 19:21,113
30/01/22 19:22,105
30/01/22 19:23,96
30/01/22 19:24,95
30/01/22 19:25,98
30/01/22 19:26,97
30/01/22 19:27,102
30/01/22 19:28,118
30/01/22 19:29,120
30/01/22 19:30,112
30/01/22 19:31,111
30/01/22 19:32,111
30/01/22 19:33,105
30/01/22 19:34,109
30/01/22 19:35,106
30/01/22 19:36,102
30/01/22 19:37,109
30/01/22 19:38,118
30/01/22 19:39,117
30/01/22 19:40,111
30/01/22 19:41,109
30/01/22 19:42,107
30/01/22 19:43,104
30/01/22 19:44,104
30/01/22 19:45,103
30/01/22 19:46,104
30/01/22 19:47,103
30/01/22 19:48,106
30/01/22 19:49,105
30/01/22 19:50,105
30/01/22 19:51,108
30/01/22 19:52,114
30/01/22 19:53,109
30/01/22 19:54,108
30/01/22 19:55,106
30/01/22 19:56,105
30/01/22 19:57,111
30/01/22 19:58,109
30/01/22 19:59,111
30/01/22 20:00,104
30/01/22 20:01,105
30/01/22 20:02,108
30/01/22 20:03,100
30/01/22 20:04,100
30/01/22 20:05,108
30/01/22 20:06,113
30/01/22 20:07,109
30/01/22 20:08,108
30/01/22 20:09,109
30/01/22 20:10,105
30/01/22 20:11,102
30/01/22 20:12,95
30/01/22 20:13,94
30/01/22 20:14,80
30/01/22 20:15,95
30/01/22 20:16,97
30/01/22 20:17,106
30/01/22 20:18,106
30/01/22 20:19,105
30/01/22 20:20,95
30/01/22 20:21,84
30/01/22 20:22,94
30/01/22 20:23,107
30/01/22 20:24,107
30/01/22 20:25,106
30/01/22 20:26,103
30/01/22 20:27,95
30/01/22 20:28,97
30/01/22 20:29,105
30/01/22 20:30,102
30/01/22 20:31,95
30/01/22 20:32,96
30/01/22 20:33,104
30/01/22 20:34,100
30/01/22 20:35,100
30/01/22 20:36,109
30/01/22 20:37,111
30/01/22 20:38,112
30/01/22 20:39,110
30/01/22 20:40,109
30/01/22 20:41,111
30/01/22 20:42,111
30/01/22 20:43,109
30/01/22 20:44,104
30/01/22 20:45,109
30/01/22 20:46,110
30/01/22 20:47,105
30/01/22 20:48,105
30/01/22 20:49,104
30/01/22 20:50,101
30/01/22 20:51,102
30/01/22 20:52,100
30/01/22 20:53,100
30/01/22 20:54,100
30/01/22 20:55,101
30/01/22 20:56,100
30/01/22 20:57,100
30/01/22 20:58,99
30/01/22 20:59,98
30/01/22 21:00,99
30/01/22 21:01,101
30/01/22 21:02,103
30/01/22 21:03,97
30/01/22 21:04,97
30/01/22 21:05,102
30/01/22 21:06,103
30/01/22 21:07,106
30/01/22 21:08,101
30/01/22 21:09,100
30/01/22 21:10,100
30/01/22 21:11,99
30/01/22 21:12,96
30/01/22 21:13,102
30/01/22 21:14,101
30/01/22 21:15,98
30/01/22 21:16,98
30/01/22 21:17,98
30/01/22 21:18,98
30/01/22 21:19,99
30/01/22 21:20,99
30/01/22 21:21,99
30/01/22 21:22,97
30/01/22 21:23,101
30/01/22 21:24,100
30/01/22 21:25,101
30/01/22 21:26,102
30/01/22 21:27,99
30/01/22 21:28,100
30/01/22 21:29,100
30/01/22 21:30,100
30/01/22 21:31,99
30/01/22 21:32,99
30/01/22 21:33,101
30/01/22 21:34,100
30/01/22 21:35,98
30/01/22 21:36,100
30/01/22 21:37,102
30/01/22 21:38,99
30/01/22 21:39,95
30/01/22 21:40,100
30/01/22 21:41,98
30/01/22 21:42,95
30/01/22 21:43,90
30/01/22 21:44,89
30/01/22 21:45,89
30/01/22 21:46,89
30/01/22 21:47,88
30/01/22 21:48,87
30/01/22 21:49,86
30/01/22 21:50,85
30/01/22 21:51,83
30/01/22 21:52,84
30/01/22 21:53,88
30/01/22 21:54,85
30/01/22 21:55,83
30/01/22 21:56,87
30/01/22 21:57,87
30/01/22 21:58,85
30/01/22 21:59,77
30/01/22 22:00,79
30/01/22 22:01,88
30/01/22 22:02,88
30/01/22 22:03,90
30/01/22 22:04,90
30/01/22 22:05,90
30/01/22 22:06,89
30/01/22 22:07,88
30/01/22 22:08,91
30/01/22 22:09,98
30/01/22 22:10,90
30/01/22 22:11,86
30/01/22 22:12,85
30/01/22 22:13,85
30/01/22 22:14,84
30/01/22 22:15,86
30/01/22 22:16,81
30/01/22 22:17,82
30/01/22 22:18,85
30/01/22 22:19,87
30/01/22 22:20,86
30/01/22 22:21,85
30/01/22 22:22,86
30/01/22 22:23,85
30/01/22 22:24,83
30/01/22 22:25,84
30/01/22 22:26,82
30/01/22 22:27,80
30/01/22 22:28,82
30/01/22 22:29,84
30/01/22 22:30,85
30/01/22 22:31,85
30/01/22 22:32,84
30/01/22 22:33,87
30/01/22 22:34,87
30/01/22 22:35,88
30/01/22 22:36,86
30/01/22 22:37,85
30/01/22 22:38,83
30/01/22 22:39,86
30/01/22 22:40,87
30/01/22 22:41,84
30/01/22 22:42,88
30/01/22 22:43,88
30/01/22 22:44,88
30/01/22 22:45,88
30/01/22 22:46,88
30/01/22 22:47,87
30/01/22 22:48,89
30/01/22 22:49,87
30/01/22 22:50,88
30/01/22 22:51,86
30/01/22 22:52,83
30/01/22 22:53,87
30/01/22 22:54,90
30/01/22 22:55,87
30/01/22 22:56,87
30/01/22 22:57,88
30/01/22 22:58,88
30/01/22 22:59,87
30/01/22 23:00,78
30/01/22 23:01,74
30/01/22 23:02,84
30/01/22 23:03,86
30/01/22 23:04,82
30/01/22 23:05,83
30/01/22 23:06,84
30/01/22 23:07,89
30/01/22 23:08,91
30/01/22 23:09,88
30/01/22 23:10,87
30/01/22 23:11,87
30/01/22 23:12,88
30/01/22 23:13,89
30/01/22 23:14,98
30/01/22 23:15,96
30/01/22 23:16,95
30/01/22 23:17,96
30/01/22 23:18,97
30/01/22 23:19,92
30/01/22 23:20,85
30/01/22 23:21,87
30/01/22 23:22,89
30/01/22 23:23,88
30/01/22 23:24,89
30/01/22 23:25,89
30/01/22 23:26,87
30/01/22 23:27,87
30/01/22 23:28,88
30/01/22 23:29,86
30/01/22 23:30,84
30/01/22 23:31,82
30/01/22 23:32,85
30/01/22 23:33,82
30/01/22 23:34,83
30/01/22 23:35,84
30/01/22 23:36,81
30/01/22 23:37,82
30/01/22 23:38,82
30/01/22 23:39,85
30/01/22 23:40,82
30/01/22 23:41,81
30/01/22 23:42,85
30/01/22 23:43,88
30/01/22 23:44,89
30/01/22 23:45,90
30/01/22 23:46,90
30/01/22 23:47,89
30/01/22 23:48,89
30/01/22 23:49,89
30/01/22 23:50,89
30/01/22 23:51,89
30/01/22 23:52,90
30/01/22 23:53,89
30/01/22 23:54,85
30/01/22 23:55,86
30/01/22 23:56,87
30/01/22 23:57,87
30/01/22 23:58,87
30/01/22 23:59,
31/01/22 0:00,87
31/01/22 0:01,82
31/01/22 0:02,82
31/01/22 0:03,81
31/01/22 0:04,79
